ticker,name,etf,test,price,ret_5,ret_20,ret_60,ret_120,drawdown_52,off_low_52,ma20,ma50,vol_ratio,dollar_volume,volatility
ACDC,ProFrac Holding Corp. - Class A Common Stock,N,N,4.96999979019165,0.07575755699184694,0.10321857135145485,-0.31353591887972243,-0.28591957428855685,-0.3833747479596281,0.5579936366904512,0.007245233434342024,0.023855583775728162,0.9057960127140429,8688199.643567443,0.9120579463784938
ACGL,Arch Capital Group Ltd. - Common Stock,N,N,98.7699966430664,-0.01936064886818023,-0.0032293844651385406,0.10222068932400719,0.04829118407359467,-0.07240802470697083,0.16584035906422856,-0.0011781501374023007,-0.011335092637090871,0.9497045140198662,163396085.73511505,0.22247607435602718
ACHC,"Acadia Healthcare Company, Inc. - Common Stock",N,N,28.549999237060547,-0.06638327965043,-0.11445416406013453,0.1275671240587175,0.1821946040592961,-0.1982589512014421,1.4443491858822237,-0.03189164798027033,-0.06449881687748493,0.5083969980138504,44701593.63950481,0.6436298725853152
ACHV,"Achieve Life Sciences, Inc.  - Common Shares",N,N,8.514900207519531,0.029613027351885313,0.27851357396474774,0.5538139010735188,1.0567392468898178,-0.0017701671658084672,2.2131697739953897,0.11236887631622028,0.25084874629063614,0.5956987368953204,10320848.674976349,0.5958677982901214
ACIC,American Coastal Insurance Corporation - Common Stock,N,N,9.470000267028809,-0.004206094730844212,-0.13515977790100542,-0.07247794009337416,-0.16194689316965805,-0.2273327551435984,0.03159040873773411,-0.014670658531119929,-0.08399749641119891,0.8375859078187359,2785055.1937179565,0.345397231913911
ACIW,"ACI Worldwide, Inc. - Common Stock",N,N,51.15999984741211,-0.035444966735754146,-0.11472574776052391,0.20206762680036272,0.26539696911312394,-0.149883689132981,0.3298673830007497,-0.03024329562192607,-0.0577297125247358,0.6333147437407832,51186855.29850254,0.3554802717931621
ACLS,"Axcelis Technologies, Inc. - Common Stock",N,N,110.61499786376953,-0.08096545943141109,-0.19064169645314377,-0.28524811456436483,0.29860292870940786,-0.4226774825674712,0.49237714199721117,-0.13968000462222663,-0.19742602872318182,0.5412714682121326,41710386.580196,0.8537961084768747
ACMR,"ACM Research, Inc. - Class A Common Stock",N,N,69.9625015258789,-0.11563012278975637,-0.12437421539699633,-0.13165568088771795,0.545449543150613,-0.44863659971310255,1.6076221291399437,-0.1112868161317464,-0.19709995897980936,0.5660573455927925,71062196.16452217,1.0751356677359456
ACNB,ACNB Corporation - Common Stock,N,N,64.19000244140625,0.004470295342021036,-0.009542797555239346,0.16326123870726716,0.41244882115210224,-0.012570214977364325,0.5694553660942723,0.0032118412954398323,0.032846701452949656,1.1648403009520372,4433090.344171142,0.22067136174577212
ACRS,"Aclaris Therapeutics, Inc. - Common Stock",N,N,6.210000038146973,0.0032310146593914624,-0.023584920160142353,0.42431189173871986,0.7692307849058895,-0.04973218314516692,2.4309393560590595,0.016449793109883926,0.0880229931418961,0.8374247426474593,9765111.11360116,0.5254752198353416
ACT,"Enact Holdings, Inc. - Common Stock",N,N,48.65999984741211,-0.011176574828144825,0.022288681518147557,0.18507203887534196,0.21234974798643869,-0.02286034222758171,0.42260355561473806,-0.008664058371959937,0.03173755469481887,0.8444251958384255,14723576.194671249,0.17390230278531948
ADAM,"Adamas Trust, Inc. - Common Stock",N,N,9.595000267028809,-0.017911994118260277,0.01641956499316022,0.11041595594663378,0.291836271408332,-0.0620722681937389,0.602286244106939,-0.030979344618693783,0.018761382213356548,0.783487241716374,7570276.512723541,0.26643626435331025
ADBE,Adobe Inc. - Common Stock,N,N,286.2900085449219,0.0468790260979024,0.10400277826223991,0.16857831799554868,0.061198049671323584,-0.22089474989845048,0.48022337585534336,0.048289694311839604,0.1650488241425756,0.6030279904879458,1120269067.6091003,0.49458453698841165
ADEA,Adeia Inc.  - Common Stock,N,N,24.940000534057617,-0.04554147206004244,-0.16457382204893767,-0.20800007123051567,0.09703717792462085,-0.2555992549470091,1.145985343958106,-0.08058317401372095,-0.10179444142821759,0.5282337244932158,21337495.137028314,0.621668682136207
ADI,"Analog Devices, Inc. - Common Stock",N,N,354.4599914550781,-0.04373333214777109,-0.058646098938830216,-0.11971100312646177,0.16026241733902769,-0.201894723952871,0.5936644164539941,-0.05204135983943803,-0.06345716149317226,0.7713676432062825,1267643687.6697464,0.40850641428215384
ADMA,ADMA Biologics Inc - Common Stock,N,N,9.515999794006348,-0.011838039364466701,0.027645740690810383,0.180645074266496,-0.3651767885719913,-0.5330716297414999,0.25210525176531706,-0.012663374567956298,0.04449530012396408,0.5489476848122637,19708293.682726096,0.3854437089602275
